date,division,category,product_code,product,market,platform,channel,customer_code,customer_name,sold_quantity
2025-06-01,P & A,Keyboard,A3119150301,AQ Gamers,Norway,E-Commerce,Retailer,90015150,Amazon,31
2025-06-01,PC,Business Laptop,A4918110104,AQ BZ 101,Italy,E-Commerce,Retailer,90013124,Amazon,1
2025-06-01,PC,Personal Laptop,A4319110304,AQ Velocity,Portugal,Brick & Mortar,Retailer,90017053,Info Stores,1
2025-06-01,P & A,Keyboard,A3120150304,AQ Gamers,United Kingdom,Brick & Mortar,Retailer,90021092,,70
2025-06-01,P & A,Mouse,A2218150202,AQ Master wireless x1 Ms,Portugal,E-Commerce,Direct,70017060,,16
2025-06-01,P & A,Keyboard,A3120150306,AQ Gamers,Austria,Brick & Mortar,Retailer,90020100,Nova,36
2025-06-01,N & S,Wi fi extender,A7220160202,AQ Wi Power Dx2,USA,Brick & Mortar,Retailer,90022072,Path,195
2025-06-01,PC,Personal Desktop,A6119110204,AQ HOME Allin1 Gen 2,France,E-Commerce,Direct,70011194,Atliq e Store,1
2025-06-01,P & A,Graphic Card,A0620150303,AQ Mforce Gen Z,Canada,E-Commerce,Direct,70023032,Atliq e Store,23
2025-06-01,P & A,MotherBoard,A2020150502,AQ MB Lito 2,India,Brick & Mortar,Retailer,90002006,Viveks,107
2025-06-01,P & A,MotherBoard,A2020150501,AQ MB Lito 2,Bangladesh,E-Commerce,Retailer,90010046,Amazon,75
2025-06-01,P & A,Processors,A1320150402,AQ Electron 5 3600 Desktop Processor,USA,UNKNOWN,Retailer,90022081,Amazon,105
2025-06-01,PC,Personal Laptop,A4218110208,AQ Digit,Spain,Brick & Mortar,Retailer,90018113,,5
2025-06-01,P & A,Graphic Card,A0621150307,AQ Mforce Gen Z,Sweden,Brick & Mortar,Retailer,90019201,Expert,7
2025-06-01,N & S,External Solid State Drives,A6219160103,AQ Digit SSD,Norway,E-Commerce,Retailer,ZZZ3754,Amazon,168
2025-06-01,P & A,Mouse,A2520150502,AQ Maxima Ms,Bangladesh,E-Commerce,Direct,70010048,Atliq e Store,113
2025-06-01,P & A,Graphic Card,A0721150402,AQ GT 21,Poland,E-Commerce,Direct,70016178,Atliq e Store,13
2025-06-01,P & A,Mouse,A2520150502,AQ Maxima Ms,Germany,Brick & Mortar,Direct,70012042,AltiQ Exclusive,60
2025-06-01,PC,Business Laptop,A5219110401,AQ BZ Gen Z,Japan,Brick & Mortar,Retailer,90004064,All-Out,1 units
2025-06-01,P & A,MotherBoard,A1819150304,AQ MB Crossx 2,Portugal,Brick & Mortar,Retailer,90017050,Electricalsara Stores,6
2025-06-01,P & A,Mouse,A2520150502,AQ Maxima Ms,India,-,Retailer,90002016,Amazon,674
2025-06-01,P & A,Mouse,A2420150406,AQ Lite Ms,Canada,Brick & Mortar,Retailer,90023022,Nomad Stores,307
2025-06-01,PC,Personal Desktop,A6119110204,AQ HOME Allin1 Gen 2,South Korea,Brick & Mortar,Direct,70007198,AltiQ Exclusive,1
2025-06-01,P & A,Graphic Card,A0519150206,AQ Mforce Gen Y,Netherlands,Brick & Mortar,Direct,ZZZ4836,AltiQ Exclusive,10
2025-06-01,P & A,Mouse,A2620150604,AQ Qwerty Ms,United Kingdom,Brick & Mortar,Retailer,90021093,Chip 7,79
2025-06-01,P & A,MotherBoard,A1718150204,AQ MB Crossx,India,E-Commerce,Retailer,90002016,Amazon,104 units
2025-06-01,P & A,MotherBoard,A1919150401,AQ MB Lito,Philiphines,Brick & Mortar,Retailer,90006153,Insight,4 units
2025-06-01,P & A,Keyboard,A3421150605,AQ Qwerty,India,Brick & Mortar,Retailer,90002001,Reliance Digital,649
2025-06-01,P & A,Mouse,A2118150104,AQ Master wired x1 Ms,Newzealand,E-Commerce,Direct,70009134,Atliq e Store,68
2025-06-01,PC,Personal Laptop,A4419110402,AQ Elite,Germany,E-Commerce,Retailer,90012041,Amazon,4
2025-06-01,P & A,MotherBoard,A1819150301,AQ MB Crossx 2,France,Brick & Mortar,Retailer,90011186,Elite,25
2025-06-01,P & A,Keyboard,A3220150402,AQ Lite,United Kingdom,Brick & Mortar,Retailer,90021090,Radio Popular,120
2025-06-01,PC,Gaming Laptop,A5721110506,AQ Smash 2,India,E-Commerce,Retailer,90002016,Amazon,11
2025-06-01,PC,Personal Laptop,A4319110303,AQ Velocity,Norway,Brick & Mortar,Retailer,90015145,Synthetic,2
2025-06-01,P & A,Keyboard,A3018150201,AQ Master wireless x1,Newzealand,Brick & Mortar,Direct,70009133,AltiQ Exclusive,68
2025-06-01,P & A,Mouse,A2821150801,AQ Lumina Ms,Portugal,Brick & Mortar,Retailer,90017056,Sorefoz,33
2025-06-01,P & A,Batteries,A3718150101,AQ LION x1,Bangladesh,Brick & Mortar,Retailer,90010045,Control,6
2025-06-01,P & A,MotherBoard,A1819150301,AQ MB Crossx 2,France,Brick & Mortar,Direct,70011193,AltiQ Exclusive,23
2025-06-01,N & S,Wi fi extender,A7118160101,AQ Wi Power Dx1,Netherlands,E-Commerce,Retailer,90014141,Amazon,46
2025-06-01,N & S,External Solid State Drives,A6419160303,AQ Clx1,Portugal,Brick & Mortar,Retailer,90017058,,64
2025-06-01,PC,Business Laptop,A5018110201,AQ BZ Compact,Canada,Brick & Mortar,Retailer,90023029,Staples,9
2025-06-01,PC,Business Laptop,A5119110302,AQ BZ Gen Y,India,Brick & Mortar,Retailer,90002014,Expression,24
2025-06-01,P & A,Batteries,A3819150204,AQ LION x2,Portugal,Brick & Mortar,Retailer,90017053,Info Stores,1
2025-06-01,PC,Personal Laptop,A4620110606,AQ Gen Y,India,Brick & Mortar,Retailer,90002014,Expression,38
2025-06-01,PC,Gaming Laptop,A5419110204,AQ Gamer 2,India,Brick & Mortar,Retailer,90002006,Viveks,14
2025-06-01,P & A,MotherBoard,A1819150303,AQ MB Crossx 2,India,Brick & Mortar,Retailer,90002012,Electricalsocity,77
2025-06-01,PC,Business Laptop,A4918110104,AQ BZ 101,Australia,E-Commerce,Retailer,ZZZ5476,Amazon,6
2025-06-01,PC,Personal Desktop,A6119110204,AQ HOME Allin1 Gen 2,Spain,Brick & Mortar,Retailer,90018113,ElkjÃ¸p,1
2025-06-01,P & A,Keyboard,A3420150602,AQ Qwerty,Italy,Brick & Mortar,Retailer,90013116,Unity Stores,26
2025-06-01,P & A,Keyboard,A3220150401,AQ Lite,India,Brick & Mortar,Retailer,90002004,Vijay Sales,857
2025-06-01,PC,Personal Laptop,A4319110306,AQ Velocity,Spain,Brick & Mortar,Retailer,90018113,ElkjÃ¸p,3 units
2025-06-01,N & S,Wi fi extender,A7321160301,AQ Wi Power Dx3,Newzealand,Brick & Mortar,Retailer,90009129,Leader,81
2025-06-01,N & S,External Solid State Drives,A6218160102,AQ Digit SSD,Indonesia,Brick & Mortar,Direct,70003181,AltiQ Exclusive,181
2025-06-01,PC,Business Laptop,A5119110305,AQ BZ Gen Y,Canada,Brick & Mortar,Retailer,90023025,Premium Stores,6
2025-06-01,P & A,Graphic Card,A0519150205,AQ Mforce Gen Y,Norway,E-Commerce,Direct,70015152,Atliq e Store,26
2025-06-01,P & A,MotherBoard,A2021150503,AQ MB Lito 2,Norway,Brick & Mortar,Retailer,ZZZ7240,Synthetic,11
2025-06-01,P & A,Keyboard,A3320150505,AQ Maxima,Indonesia,E-Commerce,Retailer,90003180,Amazon,63
2025-06-01,P & A,Mouse,A2118150104,AQ Master wired x1 Ms,Indonesia,E-Commerce,Direct,70003182,Atliq e Store,382
2025-06-01,P & A,Graphic Card,A0519150203,AQ Mforce Gen Y,Columbia,Brick & Mortar,Retailer,90025209,Electricalsbea Stores,1
2025-06-01,P & A,Mouse,A2620150601,AQ Qwerty Ms,Bangladesh,E-Commerce,Direct,70010048,Atliq e Store,45
2025-06-01,P & A,MotherBoard,A1819150303,AQ MB Crossx 2,India,Brick & Mortar,Retailer,90002006,Viveks,89
2025-06-01,PC,Business Laptop,A5820110101,AQ BZ Allin1,USA,Brick & Mortar,Retailer,90022076,Circuit City,13
2025-06-01,PC,Business Laptop,A5018110202,AQ BZ Compact,Philiphines,Brick & Mortar,Direct,70006157,AltiQ Exclusive,7
2025-06-01,P & A,Keyboard,A3220150404,AQ Lite,United Kingdom,Brick & Mortar,Retailer,ZZZ2398,Radio Popular,84
2025-06-01,PC,Business Laptop,A5018110203,AQ BZ Compact,Poland,Brick & Mortar,Retailer,90016173,Expert,2
2025-06-01,N & S,USB Flash Drives,A6818160201,AQ Pen Drive DRC,Spain,Brick & Mortar,Retailer,90018112,Euronics,3660
2025-06-01,PC,Business Laptop,A4918110103,AQ BZ 101,India,Brick & Mortar,Retailer,90002013,Electricalslytical,5
2025-06-01,P & A,Graphic Card,A0821150501,AQ Marquee P3,United Kingdom,E-Commerce,Direct,70021096,Atliq e Store,55
2025-06-01,P & A,Keyboard,A3220150402,AQ Lite,Spain,Brick & Mortar,Retailer,90018110,Boulanger,29
2025-06-01,P & A,Processors,A1219150303,AQ 5000 Series Ultron 8 5900X Desktop Processor,Philiphines,Brick & Mortar,Direct,ZZZ9691,AltiQ Exclusive,46
2025-06-01,PC,Personal Laptop,A4419110406,AQ Elite,Portugal,UNKNOWN,Retailer,90017050,Electricalsara Stores,4
2025-06-01,P & A,Batteries,A3920150304,AQ LION x3,Philiphines,E-Commerce,Retailer,90006156,Amazon,12
2025-06-01,PC,Gaming Laptop,A5519110304,AQ Gamer 3,United Kingdom,Brick & Mortar,Retailer,90021092,UniEuro,5
2025-06-01,P & A,Mouse,A2520150504,AQ Maxima Ms,Philiphines,E-Commerce,Direct,70006158,Atliq e Store,242
2025-06-01,PC,Business Laptop,A5018110204,AQ BZ Compact,India,Brick & Mortar,Retailer,ZZZ5745,Lotus,16
2025-06-01,P & A,Batteries,A4020150402,AQ Mx NB,USA,Brick & Mortar,Retailer,90022072,Path,20
2025-06-01,PC,Personal Laptop,A4319110305,AQ Velocity,Indonesia,Brick & Mortar,Direct,70003181,AltiQ Exclusive,5
2025-06-01,P & A,Internal HDD,A0118150103,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Spain,Brick & Mortar,Retailer,90018105,,20 units
2025-06-01,P & A,Mouse,A2219150205,AQ Master wireless x1 Ms,Australia,Brick & Mortar,Direct,70008169,AltiQ Exclusive,60
2025-06-01,P & A,MotherBoard,A1819150304,AQ MB Crossx 2,Japan,Brick & Mortar,Retailer,90004061,,6
2025-06-01,PC,Business Laptop,A5219110403,AQ BZ Gen Z,France,E-Commerce,Retailer,90011192,Amazon,2
2025-06-01,PC,Personal Laptop,A4319110305,AQ Velocity,Australia,Brick & Mortar,Retailer,90008165,Forward Stores,4
2025-06-01,P & A,Mouse,A2118150105,AQ Master wired x1 Ms,Norway,Brick & Mortar,Retailer,90015149,UniEuro,111
2025-06-01,P & A,Graphic Card,A0418150103,AQ Mforce Gen X,Portugal,Brick & Mortar,Retailer,90017052,Power,11
2025-06-01,PC,Business Laptop,A5220110408,AQ BZ Gen Z,Japan,Brick & Mortar,Retailer,90004066,Surface Stores,1
2025-06-01,PC,Personal Laptop,A4218110201,AQ Digit,USA,Brick & Mortar,Direct,70022084,AltiQ Exclusive,9
2025-06-01,PC,Business Laptop,A5820110106,AQ BZ Allin1,India,E-Commerce,Retailer,90002016,Amazon,21 units
2025-06-01,PC,Personal Laptop,A4218110208,AQ Digit,Italy,Brick & Mortar,Direct,70013125,AltiQ Exclusive,3
2025-06-01,P & A,Processors,A1119150203,AQ 5000 Series Electron 8 5900X Desktop Processor,Spain,Brick & Mortar,Retailer,90018105,Integration Stores,29
2025-06-01,P & A,Batteries,A3819150204,AQ LION x2,India,E-Commerce,Retailer,90002016,Amazon,1020
2025-06-01,P & A,Graphic Card,A0721150404,AQ GT 21,Netherlands,Brick & Mortar,Retailer,90014138,Mbit,12
2025-06-01,P & A,Batteries,A3718150105,AQ LION x1,Portugal,Brick & Mortar,Retailer,90017054,Flawless Stores,2
2025-06-01,P & A,Graphic Card,A0519150202,AQ Mforce Gen Y,United Kingdom,E-Commerce,Direct,ZZZ8840,Atliq e Store,57
2025-06-01,PC,Personal Laptop,A4419110403,AQ Elite,Australia,Brick & Mortar,Retailer,90008166,Sound,9
2025-06-01,PC,Personal Laptop,A4620110606,AQ Gen Y,United Kingdom,Brick & Mortar,Retailer,90021089,Atlas Stores,2
2025-06-01,P & A,MotherBoard,A1718150203,AQ MB Crossx,Portugal,Brick & Mortar,Retailer,90017050,Electricalsara Stores,3
2025-06-01,P & A,Keyboard,A3220150406,AQ Lite,United Kingdom,E-Commerce,Direct,70021096,Atliq e Store,169
2025-06-01,P & A,Mouse,A2419150405,AQ Lite Ms,Australia,Brick & Mortar,Retailer,90008166,Sound,280
2025-06-01,P & A,Mouse,A2419150402,AQ Lite Ms,United Kingdom,Brick & Mortar,Retailer,90021092,UniEuro,218
2025-06-01,PC,Business Laptop,A5018110207,AQ BZ Compact,USA,-,Retailer,90022080,Staples,18
2025-06-01,P & A,Graphic Card,A0721150403,AQ GT 21,Australia,-,Retailer,90008166,Sound,48
2025-06-01,PC,Personal Laptop,A4218110204,AQ Digit,United Kingdom,Brick & Mortar,Retailer,90021093,Chip 7,9
2025-06-01,P & A,Mouse,A2218150202,AQ Master wireless x1 Ms,Norway,E-Commerce,Direct,70015152,Atliq e Store,95
2025-06-01,P & A,Mouse,A2620150605,AQ Qwerty Ms,Newzealand,E-Commerce,Direct,70009134,Atliq e Store,126
2025-06-01,PC,Gaming Laptop,A5621110405,AQ Smash 1,Netherlands,Brick & Mortar,Direct,70014142,AltiQ Exclusive,2 units
2025-06-01,P & A,Graphic Card,A0620150303,AQ Mforce Gen Z,Japan,Brick & Mortar,Retailer,90004065,Neptune,6
2025-06-01,PC,Personal Laptop,A4118110105,AQ Aspiron,India,Brick & Mortar,Retailer,ZZZ5678,Croma,30
2025-06-01,PC,Personal Laptop,A4519110503,AQ Gen X,Austria,-,Retailer,90020097,Atlas Stores,2
2025-06-01,N & S,Wi fi extender,A7321160303,AQ Wi Power Dx3,Poland,Brick & Mortar,Retailer,90016173,Expert,33
2025-06-01,PC,Business Laptop,A5119110307,AQ BZ Gen Y,Germany,Brick & Mortar,Retailer,90012040,Fnac-Darty,15 units
2025-06-01,N & S,USB Flash Drives,A6819160203,AQ Pen Drive DRC,Germany,Brick & Mortar,Retailer,90012038,Expert,138
2025-06-01,N & S,Wi fi extender,A7321160301,AQ Wi Power Dx3,Philiphines,Brick & Mortar,Direct,70006157,AltiQ Exclusive,138
2025-06-01,P & A,Batteries,A4020150402,AQ Mx NB,Poland,E-Commerce,Retailer,90016176,Amazon,6
2025-06-01,P & A,Batteries,A3718150101,AQ LION x1,USA,Brick & Mortar,Retailer,90022080,Staples,21
2025-06-01,P & A,Keyboard,A3119150302,AQ Gamers,Australia,Brick & Mortar,Direct,70008169,AltiQ Exclusive,278
2025-06-01,PC,Personal Laptop,A4218110207,AQ Digit,France,Brick & Mortar,Retailer,90011189,UniEuro,60
2025-06-01,P & A,Mouse,A2419150403,AQ Lite Ms,Portugal,Brick & Mortar,Retailer,90017052,Power,87 units
2025-06-01,P & A,Graphic Card,A0519150204,AQ Mforce Gen Y,Germany,Brick & Mortar,Direct,70012042,AltiQ Exclusive,30
2025-06-01,P & A,Mouse,A2118150104,AQ Master wired x1 Ms,Portugal,Brick & Mortar,Retailer,90017058,Mbit,84
2025-06-01,PC,Personal Laptop,A4520110504,AQ Gen X,USA,Brick & Mortar,Retailer,90022073,Control,26
2025-06-01,PC,Business Laptop,A5119110302,AQ BZ Gen Y,Canada,Brick & Mortar,Retailer,90023022,Nomad Stores,8
2025-06-01,P & A,Mouse,A2218150201,AQ Master wireless x1 Ms,Portugal,Brick & Mortar,Retailer,90017054,Flawless Stores,97
2025-06-01,P & A,Batteries,A3920150304,AQ LION x3,India,Brick & Mortar,Retailer,90002014,Expression,63
2025-06-01,P & A,Graphic Card,A0519150201,AQ Mforce Gen Y,Norway,E-Commerce,Retailer,90015150,Amazon,600
2025-06-01,P & A,Graphic Card,A0921150601,AQ Marquee P4,India,UNKNOWN,Retailer,90002001,Reliance Digital,110
2025-06-01,P & A,Processors,A1421150503,AQ Electron 4 3600 Desktop Processor,Italy,E-Commerce,Direct,70013126,Atliq e Store,21
2025-06-01,PC,Personal Laptop,A4318110301,AQ Velocity,Norway,Brick & Mortar,Retailer,90015146,Mbit,7
2025-06-01,P & A,Graphic Card,A0721150404,AQ GT 21,Mexico,-,Direct,70026206,Atliq e Store,5
2025-06-01,P & A,Keyboard,A3521150701,AQ Trigger,Australia,UNKNOWN,Retailer,90008165,Forward Stores,49
2025-06-01,P & A,Mouse,A2419150405,AQ Lite Ms,France,Brick & Mortar,Retailer,90011186,Elite,252 units
2025-06-01,PC,Gaming Laptop,A5620110402,AQ Smash 1,Canada,Brick & Mortar,Retailer,90023029,Staples,1
2025-06-01,PC,Personal Laptop,A4118110107,AQ Aspiron,Italy,E-Commerce,Direct,70013126,Atliq e Store,5
2025-06-01,PC,Gaming Laptop,A5621110404,AQ Smash 1,Germany,Brick & Mortar,Retailer,90012034,Otto,2
2025-06-01,PC,Personal Desktop,A6120110206,AQ HOME Allin1 Gen 2,Italy,-,Direct,70013126,,1 units
2025-06-01,P & A,Internal HDD,A0219150201,AQ WereWolf NAS Internal Hard Drive HDD â€“ 8.89 cm,India,Brick & Mortar,Retailer,90002012,Electricalsocity,133
2025-06-01,PC,Gaming Laptop,A5721110501,AQ Smash 2,United Kingdom,Brick & Mortar,Retailer,90021089,Atlas Stores,2
2025-06-01,P & A,MotherBoard,A2021150503,AQ MB Lito 2,USA,Brick & Mortar,Retailer,90022077,Radio Shack,32 units
2025-06-01,P & A,Keyboard,A3019150206,AQ Master wireless x1,Norway,E-Commerce,Retailer,90015150,Amazon,126
2025-06-01,P & A,Mouse,A2620150604,AQ Qwerty Ms,China,E-Commerce,Retailer,90001021,Taobao,130 units
2025-06-01,PC,Personal Laptop,A4218110201,AQ Digit,Germany,Brick & Mortar,Retailer,90012038,Expert,2
2025-06-01,P & A,Graphic Card,A0418150104,AQ Mforce Gen X,Germany,Brick & Mortar,Retailer,90012038,,31
2025-06-01,P & A,Mouse,A2620150604,AQ Qwerty Ms,Austria,Brick & Mortar,Retailer,90020101,Euronics,44
2025-06-01,P & A,Mouse,A2620150603,AQ Qwerty Ms,Italy,Brick & Mortar,Retailer,ZZZ5582,Euronics,420 units
2025-06-01,PC,Business Laptop,A5119110305,AQ BZ Gen Y,Australia,UNKNOWN,Retailer,90008164,Digimarket,10
2025-06-01,PC,Business Laptop,A5820110104,AQ BZ Allin1,Philiphines,E-Commerce,Retailer,90006156,Amazon,4
2025-06-01,PC,Gaming Laptop,A5621110403,AQ Smash 1,Spain,Brick & Mortar,Retailer,90018109,Chiptec,1
2025-06-01,P & A,Mouse,A2721150702,AQ Trigger Ms,Newzealand,Brick & Mortar,Retailer,90009129,Leader,41
2025-06-01,PC,Personal Laptop,A4218110208,AQ Digit,France,E-Commerce,Retailer,90011192,Amazon,9
2025-06-01,PC,Personal Laptop,A4419110407,AQ Elite,Mexico,E-Commerce,Retailer,90026205,Amazon,1
2025-06-01,P & A,Mouse,A2419150404,AQ Lite Ms,France,Brick & Mortar,Retailer,90011186,Elite,51
2025-06-01,P & A,MotherBoard,A1919150401,AQ MB Lito,Netherlands,E-Commerce,Retailer,90014141,,10
2025-06-01,P & A,Graphic Card,A0519150201,AQ Mforce Gen Y,Japan,Brick & Mortar,Retailer,90004062,Flawless Stores,8
2025-06-01,P & A,Internal HDD,A0220150203,AQ WereWolf NAS Internal Hard Drive HDD â€“ 8.89 cm,United Kingdom,Brick & Mortar,Retailer,90021090,Radio Popular,23
2025-06-01,P & A,Keyboard,A3220150403,AQ Lite,Philiphines,UNKNOWN,Retailer,90006153,Insight,128
2025-06-01,P & A,Internal HDD,A0118150103,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Australia,Brick & Mortar,Retailer,90008166,Sound,48
2025-06-01,PC,Gaming Laptop,A5621110407,AQ Smash 1,Italy,Brick & Mortar,Retailer,ZZZ8348,Boulanger,2
2025-06-01,P & A,Internal HDD,A0118150102,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Netherlands,Brick & Mortar,Retailer,90014140,Radio Popular,14
2025-06-01,PC,Gaming Laptop,A5621110408,AQ Smash 1,USA,E-Commerce,Direct,70022085,Atliq e Store,4
2025-06-01,P & A,Keyboard,A3320150506,AQ Maxima,France,Brick & Mortar,Retailer,90011185,Epic Stores,160
2025-06-01,PC,Business Laptop,A5019110208,AQ BZ Compact,Italy,Brick & Mortar,Retailer,90013116,Unity Stores,2
2025-06-01,PC,Business Laptop,A5019110208,AQ BZ Compact,USA,Brick & Mortar,Retailer,90022077,Radio Shack,8
2025-06-01,P & A,MotherBoard,A1819150303,AQ MB Crossx 2,Japan,Brick & Mortar,Retailer,90004064,All-Out,9
2025-06-01,PC,Personal Laptop,A4620110601,AQ Gen Y,France,E-Commerce,Direct,70011194,Atliq e Store,9
2025-06-01,PC,Gaming Laptop,A5419110204,AQ Gamer 2,United Kingdom,Brick & Mortar,Retailer,90021086,Electricalsquipo Stores,4
2025-06-01,N & S,External Solid State Drives,A6319160203,AQ Neuer SSD,USA,Brick & Mortar,Retailer,90022078,Costco,137 units
2025-06-01,PC,Gaming Laptop,A5721110503,AQ Smash 2,United Kingdom,Brick & Mortar,Retailer,90021088,Electricalslytical,5
2025-06-01,PC,Personal Laptop,A4319110302,AQ Velocity,Spain,Brick & Mortar,Retailer,90018110,Boulanger,2
2025-06-01,PC,Gaming Laptop,A5419110208,AQ Gamer 2,Netherlands,Brick & Mortar,Retailer,90014138,Mbit,1
2025-06-01,PC,Gaming Laptop,A5419110206,AQ Gamer 2,India,Brick & Mortar,Retailer,90002013,,14
2025-06-01,P & A,Processors,A1420150501,AQ Electron 4 3600 Desktop Processor,Norway,E-Commerce,Retailer,90015150,Amazon,40
2025-06-01,P & A,Keyboard,A3119150301,AQ Gamers,India,Brick & Mortar,Retailer,90002005,Lotus,523
2025-06-01,PC,Personal Laptop,A4620110604,AQ Gen Y,Netherlands,E-Commerce,Retailer,90014141,Amazon,4
2025-06-01,P & A,Keyboard,A3220150406,AQ Lite,Sweden,Brick & Mortar,Retailer,90019202,Argos (Sainsbury's),24
2025-06-01,P & A,Processors,A1219150301,AQ 5000 Series Ultron 8 5900X Desktop Processor,Indonesia,E-Commerce,Direct,70003182,Atliq e Store,17
2025-06-01,P & A,Batteries,A3718150103,AQ LION x1,Poland,Brick & Mortar,Retailer,90016173,Expert,4
2025-06-01,N & S,External Solid State Drives,A6520160402,AQ Clx2,USA,Brick & Mortar,Retailer,90022077,Radio Shack,691
2025-06-01,P & A,Keyboard,A3119150302,AQ Gamers,Germany,E-Commerce,Retailer,ZZZ8834,Amazon,24
2025-06-01,P & A,MotherBoard,A1618150101,AQ MB Elite,Pakistan,E-Commerce,Retailer,ZZZ8325,Amazon,6
2025-06-01,PC,Gaming Laptop,A5318110104,AQ Gamer 1,South Korea,Brick & Mortar,Distributor,80007196,Leader,33
2025-06-01,PC,Gaming Laptop,A5721110501,AQ Smash 2,Japan,Brick & Mortar,Retailer,90004066,Surface Stores,1
2025-06-01,P & A,Mouse,A2520150503,AQ Maxima Ms,Philiphines,Brick & Mortar,Retailer,90006153,Insight,216
2025-06-01,P & A,Mouse,A2419150401,AQ Lite Ms,Portugal,Brick & Mortar,Retailer,90017052,Power,16
2025-06-01,PC,Personal Laptop,A4721110703,AQ GEN Z,India,E-Commerce,Retailer,90002016,Amazon,28
2025-06-01,PC,Gaming Laptop,A5519110302,AQ Gamer 3,United Kingdom,Brick & Mortar,Retailer,90021093,,5
2025-06-01,P & A,Mouse,A2720150701,AQ Trigger Ms,Austria,Brick & Mortar,Retailer,90020097,Atlas Stores,25 units
2025-06-01,PC,Business Laptop,A5219110406,AQ BZ Gen Z,Germany,E-Commerce,Retailer,90012041,Amazon,60 units
2025-06-01,P & A,Mouse,A2118150106,AQ Master wired x1 Ms,Mexico,E-Commerce,Direct,70026206,Atliq e Store,31
2025-06-01,N & S,External Solid State Drives,A6319160202,AQ Neuer SSD,United Kingdom,Brick & Mortar,Retailer,90021092,UniEuro,258 units
2025-06-01,P & A,Mouse,A2219150206,AQ Master wireless x1 Ms,Indonesia,Brick & Mortar,Direct,70003181,AltiQ Exclusive,506 units
2025-06-01,PC,Gaming Laptop,A5519110304,AQ Gamer 3,Norway,Brick & Mortar,Retailer,90015146,Mbit,2
2025-06-01,P & A,MotherBoard,A1819150303,AQ MB Crossx 2,USA,Brick & Mortar,Retailer,90022072,Path,28
2025-06-01,P & A,Mouse,A2419150403,AQ Lite Ms,Japan,E-Commerce,Retailer,90004068,,13
2025-06-01,P & A,Mouse,A2218150202,AQ Master wireless x1 Ms,USA,Brick & Mortar,Retailer,90022080,Staples,479 units
2025-06-01,P & A,Batteries,A4020150401,AQ Mx NB,Italy,Brick & Mortar,Retailer,90013122,Radio Popular,7
2025-06-01,P & A,Mouse,A2620150606,AQ Qwerty Ms,Australia,Brick & Mortar,Retailer,90008164,Digimarket,59
2025-06-01,N & S,External Solid State Drives,A6319160202,AQ Neuer SSD,Italy,E-Commerce,Direct,70013126,Atliq e Store,61
2025-06-01,N & S,External Solid State Drives,A6218160102,AQ Digit SSD,United Kingdom,Brick & Mortar,Retailer,90021089,Atlas Stores,63 units
2025-06-01,P & A,Batteries,A3920150304,AQ LION x3,USA,Brick & Mortar,Retailer,90022078,Costco,28
