date,division,category,product_code,product,market,platform,channel,customer_code,customer_name,forecast_quantity
2025-06-01,P & A,Internal HDD,A0118150104,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Austria,E-Commerce,Direct,70020104,Atliq e Store,3
2025-06-01,N & S,External Solid State Drives,A6218160102,AQ Digit SSD,Japan,Brick & Mortar,Retailer,90004064,All-Out,18
2025-06-01,PC,Business Laptop,A5820110101,AQ BZ Allin1,Japan,Brick & Mortar,Retailer,90004066,Surface Stores,1
2025-06-01,PC,Personal Desktop,A6018110105,AQ Home Allin1,South Korea,Brick & Mortar,Direct,70007198,AltiQ Exclusive,1
2025-06-01,PC,Business Laptop,A5820110106,AQ BZ Allin1,United Kingdom,Brick & Mortar,Retailer,90021093,,11 units
2025-06-01,PC,Personal Laptop,A4218110208,AQ Digit,South Korea,Brick & Mortar,Direct,70007198,AltiQ Exclusive,8
2025-06-01,PC,Personal Laptop,A4319110305,AQ Velocity,United Kingdom,Brick & Mortar,N/A,90021086,Electricalsquipo Stores,6
2025-06-01,PC,Business Laptop,A5018110204,AQ BZ Compact,Spain,Brick & Mortar,Retailer,90018110,Boulanger,3
2025-06-01,PC,Business Laptop,A5219110402,AQ BZ Gen Z,USA,E-Commerce,Retailer,90022074,Flipkart,8
2025-06-01,PC,Business Laptop,A4918110104,AQ BZ 101,Canada,Brick & Mortar,Retailer,90023022,Nomad Stores,13 units
2025-06-01,P & A,Graphic Card,A0418150103,AQ Mforce Gen X,Netherlands,Brick & Mortar,Retailer,90014140,Radio Popular,3
2025-06-01,PC,Business Laptop,A5119110301,AQ BZ Gen Y,China,Brick & Mortar,Retailer,90001020,Zone,9
2025-06-01,P & A,Keyboard,A3320150506,AQ Maxima,Philiphines,Brick & Mortar,Direct,70006157,AltiQ Exclusive,1180
2025-06-01,P & A,Graphic Card,A0519150201,AQ Mforce Gen Y,Sweden,Brick & Mortar,Retailer,90019202,Argos (Sainsbury's),4
2025-06-01,P & A,Internal HDD,A0219150202,AQ WereWolf NAS Internal Hard Drive HDD â€“ 8.89 cm,Newzealand,E-Commerce,Retailer,90009132,,8
2025-06-01,PC,Personal Desktop,A6120110205,AQ HOME Allin1 Gen 2,Australia,Brick & Mortar,Retailer,90008164,Digimarket,1
2025-06-01,N & S,Wi fi extender,A7119160102,AQ Wi Power Dx1,Italy,Brick & Mortar,Retailer,90013121,Boulanger,133
2025-06-01,P & A,Processors,A1420150501,AQ Electron 4 3600 Desktop Processor,Spain,E-Commerce,Retailer,90018106,Flipkart,16 units
2025-06-01,P & A,Batteries,A3819150204,AQ LION x2,Italy,Brick & Mortar,Retailer,90013122,Radio Popular,8 units
2025-06-01,PC,Business Laptop,A5820110102,AQ BZ Allin1,Portugal,Brick & Mortar,Retailer,90017050,Electricalsara Stores,3
2025-06-01,N & S,USB Flash Drives,A6819160203,AQ Pen Drive DRC,Spain,Brick & Mortar,Retailer,90018105,Integration Stores,40
2025-06-01,P & A,Keyboard,A3019150205,AQ Master wireless x1,Bangladesh,E-Commerce,Retailer,90010046,,30 units
2025-06-01,P & A,Processors,A1320150402,AQ Electron 5 3600 Desktop Processor,Newzealand,Brick & Mortar,Retailer,90009128,Propel,33 units
2025-06-01,P & A,Keyboard,A3521150704,AQ Trigger,Italy,Brick & Mortar,Retailer,90013116,Unity Stores,1520
2025-06-01,P & A,Mouse,A2720150701,AQ Trigger Ms,Norway,Brick & Mortar,Retailer,90015145,Synthetic,91
2025-06-01,PC,Business Laptop,A5119110305,AQ BZ Gen Y,Norway,E-Commerce,Retailer,ZZZ8251,Amazon,3
2025-06-01,P & A,Mouse,A2419150401,AQ Lite Ms,India,E-Commerce,Retailer,90002016,Amazon,611
2025-06-01,PC,Personal Laptop,A4218110201,AQ Digit,Germany,Brick & Mortar,-,ZZZ5951,AltiQ Exclusive,2 units
2025-06-01,PC,Gaming Laptop,A5520110306,AQ Gamer 3,Spain,Brick & Mortar,Retailer,90018110,Boulanger,1
2025-06-01,P & A,Graphic Card,A0519150203,AQ Mforce Gen Y,India,Brick & Mortar,Retailer,90002001,Reliance Digital,181 units
2025-06-01,P & A,Processors,A1018150103,AQ 5000 Series Electron 9 5900X Desktop Processor,United Kingdom,Brick & Mortar,Retailer,90021088,Electricalslytical,80
2025-06-01,P & A,Graphic Card,A0721150401,AQ GT 21,Netherlands,Brick & Mortar,-,90014137,Media Markt,12
2025-06-01,P & A,Keyboard,A3320150506,AQ Maxima,Portugal,Brick & Mortar,Retailer,90017054,Flawless Stores,76
2025-06-01,P & A,Mouse,A2821150801,AQ Lumina Ms,France,Brick & Mortar,Direct,70011193,AltiQ Exclusive,187 units
2025-06-01,PC,Personal Laptop,A4620110604,AQ Gen Y,Italy,E-Commerce,Direct,70013126,Atliq e Store,4
2025-06-01,P & A,Internal HDD,A0118150101,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,USA,Brick & Mortar,Direct,70022084,AltiQ Exclusive,124
2025-06-01,P & A,Processors,A1320150403,AQ Electron 5 3600 Desktop Processor,Germany,Brick & Mortar,Retailer,90012040,,3
2025-06-01,P & A,MotherBoard,A1618150103,AQ MB Elite,Spain,E-Commerce,Retailer,90018106,Flipkart,14
2025-06-01,P & A,MotherBoard,A1919150403,AQ MB Lito,Germany,Brick & Mortar,Retailer,90012038,Expert,8
2025-06-01,PC,Gaming Laptop,A5318110106,AQ Gamer 1,Bangladesh,E-Commerce,Retailer,90010046,Amazon,3
2025-06-01,P & A,Keyboard,A3120150306,AQ Gamers,Canada,Brick & Mortar,Retailer,90023029,Staples,80 units
2025-06-01,P & A,Graphic Card,A0721150402,AQ GT 21,France,E-Commerce,Direct,70011194,Atliq e Store,36
2025-06-01,P & A,MotherBoard,A1718150204,AQ MB Crossx,France,Brick & Mortar,Retailer,90011186,Elite,17
2025-06-01,P & A,Processors,A1420150502,AQ Electron 4 3600 Desktop Processor,China,Brick & Mortar,Retailer,ZZZ5543,Zone,73
2025-06-01,PC,Personal Laptop,A4419110406,AQ Elite,India,E-Commerce,Retailer,90002008,Amazon,31
2025-06-01,PC,Gaming Laptop,A5721110503,AQ Smash 2,USA,E-Commerce,Direct,70022085,Atliq e Store,8
2025-06-01,PC,Business Laptop,A5119110302,AQ BZ Gen Y,Netherlands,E-Commerce,Retailer,90014141,Amazon,1
2025-06-01,PC,Personal Laptop,A4721110703,AQ GEN Z,Austria,Brick & Mortar,Retailer,90020097,Atlas Stores,1
2025-06-01,PC,Gaming Laptop,A5621110404,AQ Smash 1,Netherlands,E-Commerce,Retailer,90014141,Amazon,1
2025-06-01,PC,Personal Laptop,A4419110405,AQ Elite,Japan,Brick & Mortar,Direct,ZZZ3001,AltiQ Exclusive,1
2025-06-01,PC,Business Laptop,A5119110306,AQ BZ Gen Y,Germany,Brick & Mortar,Direct,70012042,AltiQ Exclusive,1
2025-01-06,N & S,Wi fi extender,A7119160102,AQ Wi Power Dx1,USA,E-Commerce,Retailer,90022074,Flipkart,202
2025-06-01,PC,Personal Laptop,A4319110305,AQ Velocity,Newzealand,Brick & Mortar,Retailer,90009128,Propel,2
2025-06-01,PC,Gaming Laptop,A5621110403,AQ Smash 1,India,Brick & Mortar,Retailer,90002001,,16
2025-06-01,PC,Personal Laptop,A4218110208,AQ Digit,Philiphines,Brick & Mortar,UNKNOWN,90006153,Insight,5
2025-01-06,PC,Gaming Laptop,A5519110302,AQ Gamer 3,Poland,Brick & Mortar,Retailer,90016174,Currys (Dixons Carphone),1 units
2025-06-01,P & A,MotherBoard,A1919150403,AQ MB Lito,Germany,Brick & Mortar,Retailer,90012036,Billa,9
2025-06-01,PC,Business Laptop,A5820110102,AQ BZ Allin1,Portugal,E-Commerce,Direct,70017060,Atliq e Store,5
2025-06-01,PC,Business Laptop,A5119110301,AQ BZ Gen Y,India,Brick & Mortar,Retailer,90002001,Reliance Digital,31
2025-06-01,P & A,MotherBoard,A1718150202,AQ MB Crossx,South Korea,Brick & Mortar,Distributor,80007196,Leader,125
2025-06-01,PC,Gaming Laptop,A5520110307,AQ Gamer 3,USA,Brick & Mortar,Retailer,90022072,Path,3 units
2025-06-01,P & A,Internal HDD,A0118150104,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,USA,E-Commerce,Retailer,90022074,Flipkart,46
2025-06-01,PC,Business Laptop,A5018110202,AQ BZ Compact,France,Brick & Mortar,Retailer,ZZZ1992,Elite,3
2025-06-01,PC,Business Laptop,A5018110205,AQ BZ Compact,Norway,Brick & Mortar,Retailer,90015146,,9
2025-06-01,PC,Gaming Laptop,A5318110103,AQ Gamer 1,Pakistan,E-Commerce,Retailer,90005162,Amazon,2
2025-06-01,PC,Personal Laptop,A4520110508,AQ Gen X,Philiphines,Brick & Mortar,Direct,70006157,AltiQ Exclusive,3
2025-06-01,N & S,Wi fi extender,A7119160103,AQ Wi Power Dx1,Poland,E-Commerce,Direct,70016178,Atliq e Store,43
2025-06-01,P & A,Mouse,A2118150104,AQ Master wired x1 Ms,USA,Brick & Mortar,Retailer,90022077,Radio Shack,88
2025-06-01,P & A,Mouse,A2218150201,AQ Master wireless x1 Ms,South Korea,Brick & Mortar,Direct,70007198,AltiQ Exclusive,76
2025-06-01,PC,Gaming Laptop,A5721110504,AQ Smash 2,France,E-Commerce,Direct,70011194,Atliq e Store,4
2025-06-01,PC,Personal Laptop,A4218110205,AQ Digit,Italy,Brick & Mortar,Retailer,90013118,Fnac-Darty,3
2025-06-01,P & A,MotherBoard,A1919150401,AQ MB Lito,USA,Brick & Mortar,Direct,70022084,AltiQ Exclusive,46
2025-06-01,N & S,USB Flash Drives,A6818160201,AQ Pen Drive DRC,Spain,Brick & Mortar,Retailer,90018108,Relief,99
2025-06-01,P & A,Graphic Card,A0519150202,AQ Mforce Gen Y,Japan,Brick & Mortar,Retailer,90004066,Surface Stores,2 units
2025-06-01,P & A,Processors,A1420150501,AQ Electron 4 3600 Desktop Processor,Netherlands,Brick & Mortar,Retailer,90014140,Radio Popular,14
2025-06-01,P & A,Mouse,A2419150401,AQ Lite Ms,Italy,Brick & Mortar,Retailer,90013120,Coolblue,163
2025-06-01,P & A,Mouse,A2219150205,AQ Master wireless x1 Ms,Bangladesh,E-Commerce,Retailer,ZZZ3426,Amazon,106
2025-06-01,P & A,Mouse,A2721150704,AQ Trigger Ms,India,E-Commerce,Retailer,90002009,Flipkart,251
2025-06-01,P & A,Mouse,A2118150106,AQ Master wired x1 Ms,Brazil,E-Commerce,Direct,70027208,Atliq e Store,58
2025-06-01,P & A,Keyboard,A3320150502,AQ Maxima,Norway,Brick & Mortar,Retailer,90015148,Boulanger,80
2025-06-01,P & A,Processors,A1219150302,AQ 5000 Series Ultron 8 5900X Desktop Processor,Indonesia,E-Commerce,Retailer,90003180,Amazon,21
2025-06-01,PC,Gaming Laptop,A5318110107,AQ Gamer 1,Australia,Brick & Mortar,Direct,70008169,AltiQ Exclusive,6 units
2025-06-01,PC,Personal Desktop,A6120110206,AQ HOME Allin1 Gen 2,Spain,Brick & Mortar,Retailer,90018109,Chiptec,1
2025-06-01,PC,Personal Laptop,A4419110401,AQ Elite,United Kingdom,Brick & Mortar,Retailer,90021088,Electricalslytical,8
2025-06-01,P & A,Processors,A1219150303,AQ 5000 Series Ultron 8 5900X Desktop Processor,Spain,Brick & Mortar,Retailer,ZZZ5136,ElkjÃ¸p,33
2025-06-01,P & A,MotherBoard,A1618150101,AQ MB Elite,Norway,Brick & Mortar,Retailer,90015149,UniEuro,27
2025-06-01,P & A,Keyboard,A3521150704,AQ Trigger,Netherlands,Brick & Mortar,Retailer,90014137,Media Markt,140
2025-06-01,P & A,Batteries,A3920150305,AQ LION x3,Poland,E-Commerce,Direct,70016178,,7
2025-06-01,P & A,Mouse,A2720150701,AQ Trigger Ms,India,E-Commerce,Retailer,90002008,Amazon,1662
2025-06-01,P & A,Keyboard,A3120150306,AQ Gamers,Sweden,Brick & Mortar,Retailer,90019202,Argos (Sainsbury's),8
2025-01-06,P & A,Graphic Card,A0519150208,AQ Mforce Gen Y,Italy,E-Commerce,Direct,70013126,Atliq e Store,28
2025-06-01,P & A,Mouse,A2319150301,AQ Gamers Ms,Germany,E-Commerce,Retailer,90012041,Amazon,84
2025-06-01,PC,Business Laptop,A4918110102,AQ BZ 101,Germany,Brick & Mortar,Direct,70012042,AltiQ Exclusive,1
2025-06-01,P & A,Mouse,A2118150104,AQ Master wired x1 Ms,Australia,E-Commerce,Direct,70008170,Atliq e Store,332
2025-06-01,P & A,Keyboard,A3421150605,AQ Qwerty,Japan,Brick & Mortar,Retailer,90004061,Info Stores,14
2025-06-01,PC,Personal Laptop,A4620110601,AQ Gen Y,Norway,Brick & Mortar,Retailer,90015145,Synthetic,100
2025-06-01,PC,Personal Desktop,A6018110103,AQ Home Allin1,Newzealand,Brick & Mortar,Direct,70009133,AltiQ Exclusive,1
2025-06-01,N & S,External Solid State Drives,A6520160403,AQ Clx2,USA,Brick & Mortar,Retailer,90022076,Circuit City,317
2025-06-01,N & S,Wi fi extender,A7119160103,AQ Wi Power Dx1,Sweden,Brick & Mortar,Retailer,90019201,Expert,15
2025-01-06,PC,Personal Laptop,A4118110105,AQ Aspiron,Germany,Brick & Mortar,Retailer,90012038,Expert,3
2025-06-01,N & S,External Solid State Drives,A6319160201,AQ Neuer SSD,USA,E-Commerce,Retailer,ZZZ1590,Flipkart,740
2025-06-01,PC,Gaming Laptop,A5520110307,AQ Gamer 3,United Kingdom,E-Commerce,Direct,70021096,Atliq e Store,5
2025-06-01,N & S,Wi fi extender,A7321160302,AQ Wi Power Dx3,Norway,Brick & Mortar,Retailer,90015146,Mbit,203
2025-06-01,PC,Business Laptop,A5018110205,AQ BZ Compact,France,Brick & Mortar,Retailer,90011186,Elite,7
2025-06-01,PC,Personal Desktop,A6119110203,AQ HOME Allin1 Gen 2,United Kingdom,Brick & Mortar,N/A,90021086,Electricalsquipo Stores,2
2025-06-01,P & A,Mouse,A2520150505,AQ Maxima Ms,Italy,E-Commerce,Retailer,90013124,Amazon,64
2025-01-06,P & A,Mouse,A2319150301,AQ Gamers Ms,Canada,Brick & Mortar,Retailer,90023028,walmart,433
2025-06-01,P & A,Keyboard,A3521150705,AQ Trigger,Japan,E-Commerce,Retailer,90004068,Amazon,14
2025-06-01,P & A,Mouse,A2721150705,AQ Trigger Ms,Portugal,Brick & Mortar,Retailer,90017053,Info Stores,95
2025-06-01,P & A,Graphic Card,A0418150104,AQ Mforce Gen X,Canada,Brick & Mortar,Retailer,90023025,Premium Stores,8
2025-06-01,PC,Business Laptop,A5018110204,AQ BZ Compact,Norway,Brick & Mortar,Retailer,90015146,Mbit,9
2025-06-01,P & A,Keyboard,A3019150204,AQ Master wireless x1,Canada,Brick & Mortar,Retailer,90023028,walmart,198
2025-06-01,PC,Personal Laptop,A4319110304,AQ Velocity,France,E-Commerce,Direct,70011194,Atliq e Store,9
2025-06-01,P & A,Batteries,A4021150403,AQ Mx NB,Indonesia,E-Commerce,Direct,70003182,Atliq e Store,820
2025-06-01,P & A,Processors,A1420150502,AQ Electron 4 3600 Desktop Processor,Canada,Brick & Mortar,Retailer,90023029,,27
2025-06-01,P & A,Batteries,A3818150202,AQ LION x2,USA,Brick & Mortar,Retailer,90022073,Control,38
2025-06-01,P & A,Mouse,A2219150203,AQ Master wireless x1 Ms,United Kingdom,E-Commerce,Direct,70021096,Atliq e Store,188
2025-06-01,P & A,Batteries,A3920150304,AQ LION x3,Brazil,E-Commerce,Direct,70027208,Atliq e Store,2
2025-06-01,PC,Business Laptop,A5820110101,AQ BZ Allin1,Italy,Brick & Mortar,Retailer,90013117,,3 units
2025-06-01,PC,Gaming Laptop,A5519110304,AQ Gamer 3,France,Brick & Mortar,Retailer,90011190,Media Markt,3
2025-06-01,P & A,Keyboard,A3421150606,AQ Qwerty,Italy,Brick & Mortar,Retailer,90013120,Coolblue,15 units
2025-06-01,PC,Business Laptop,A5821110108,AQ BZ Allin1,France,E-Commerce,Retailer,90011192,Amazon,5
2025-06-01,P & A,Mouse,A2620150605,AQ Qwerty Ms,Germany,Brick & Mortar,Direct,70012042,AltiQ Exclusive,64 units
2025-06-01,P & A,Mouse,A2419150404,AQ Lite Ms,Italy,Brick & Mortar,Retailer,90013120,Coolblue,2780
2025-06-01,P & A,Batteries,A4021150405,AQ Mx NB,Bangladesh,E-Commerce,Direct,70010048,Atliq e Store,14
2025-06-01,P & A,Graphic Card,A0418150105,AQ Mforce Gen X,United Kingdom,Brick & Mortar,Retailer,90021088,Electricalslytical,75
2025-06-01,P & A,Keyboard,A3320150504,AQ Maxima,USA,Brick & Mortar,Retailer,90022073,Control,306 units
2025-06-01,P & A,Mouse,A2218150201,AQ Master wireless x1 Ms,Austria,Brick & Mortar,Retailer,90020098,Electricalsquipo Stores,45
2025-06-01,P & A,Keyboard,A3119150301,AQ Gamers,Norway,Brick & Mortar,Retailer,90015145,,147
2025-06-01,P & A,Batteries,A3920150305,AQ LION x3,Austria,Brick & Mortar,Retailer,90020102,Fnac-Darty,2
2025-06-01,PC,Gaming Laptop,A5621110404,AQ Smash 1,Portugal,Brick & Mortar,Retailer,90017058,Mbit,2
2025-06-01,P & A,Keyboard,A3521150702,AQ Trigger,Canada,Brick & Mortar,Retailer,90023024,Sage,72 units
2025-06-01,N & S,External Solid State Drives,A6319160201,AQ Neuer SSD,Austria,Brick & Mortar,Retailer,90020101,Euronics,28
2025-06-01,P & A,Batteries,A3718150101,AQ LION x1,Japan,Brick & Mortar,Retailer,90004064,All-Out,2
2025-06-01,PC,Personal Laptop,A4720110701,AQ GEN Z,India,E-Commerce,Retailer,90002010,Ebay,700
2025-06-01,P & A,Graphic Card,A0821150504,AQ Marquee P3,Australia,Brick & Mortar,UNKNOWN,70008169,AltiQ Exclusive,56
2025-06-01,P & A,Graphic Card,A0721150404,AQ GT 21,USA,Brick & Mortar,Retailer,90022080,Staples,26
2025-06-01,PC,Personal Desktop,A6119110202,AQ HOME Allin1 Gen 2,Italy,Brick & Mortar,Direct,70013125,AltiQ Exclusive,1
2025-06-01,P & A,Processors,A1521150601,AQ Electron 3 3600 Desktop Processor,Spain,Brick & Mortar,Retailer,ZZZ6421,Euronics,520
2025-06-01,P & A,Keyboard,A2918150101,AQ Master wired x1,Spain,Brick & Mortar,Retailer,90018112,Euronics,28
2025-06-01,P & A,Graphic Card,A0621150308,AQ Mforce Gen Z,Poland,E-Commerce,Retailer,90016176,Amazon,8
2025-01-06,P & A,Internal HDD,A0320150301,AQ Zion Saga,USA,Brick & Mortar,Retailer,90022076,Circuit City,44 units
2025-01-06,P & A,Mouse,A2520150503,AQ Maxima Ms,Italy,Brick & Mortar,Retailer,90013122,Radio Popular,103
2025-01-06,P & A,Internal HDD,A0118150101,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,United Kingdom,Brick & Mortar,Retailer,90021088,Electricalslytical,38
2025-06-01,PC,Gaming Laptop,A5621110408,AQ Smash 1,Canada,E-Commerce,Direct,70023032,Atliq e Store,2
2025-06-01,P & A,Batteries,A3920150304,AQ LION x3,India,Brick & Mortar,Retailer,90002013,Electricalslytical,40
2025-06-01,P & A,Keyboard,A3120150304,AQ Gamers,Canada,Brick & Mortar,Retailer,90023026,Relief,92
2025-06-01,P & A,Graphic Card,A0821150501,AQ Marquee P3,Canada,Brick & Mortar,Retailer,90023022,Nomad Stores,64
2025-06-01,N & S,External Solid State Drives,A6519160401,AQ Clx2,United Kingdom,Brick & Mortar,Retailer,90021094,Coolblue,104
2025-06-01,PC,Personal Laptop,A4721110703,AQ GEN Z,Japan,Brick & Mortar,Retailer,ZZZ8988,Flawless Stores,1
2025-06-01,PC,Personal Laptop,A4519110503,AQ Gen X,Spain,Brick & Mortar,Retailer,90018109,Chiptec,2
2025-06-01,P & A,Graphic Card,A0721150401,AQ GT 21,Japan,Brick & Mortar,N/A,90004064,All-Out,160 units
2025-06-01,P & A,Keyboard,A3521150704,AQ Trigger,Indonesia,E-Commerce,Retailer,90003180,Amazon,204
2025-06-01,N & S,External Solid State Drives,A6218160102,AQ Digit SSD,Portugal,Brick & Mortar,Retailer,90017052,Power,51
2025-06-01,P & A,Processors,A1319150401,AQ Electron 5 3600 Desktop Processor,Bangladesh,E-Commerce,Retailer,90010046,Amazon,27
2025-06-01,P & A,Keyboard,A2918150102,AQ Master wired x1,Italy,Brick & Mortar,Retailer,90013116,Unity Stores,56
2025-06-01,PC,Personal Laptop,A4319110306,AQ Velocity,United Kingdom,Brick & Mortar,Retailer,90021088,Electricalslytical,11
2025-06-01,PC,Business Laptop,A5018110205,AQ BZ Compact,Bangladesh,Brick & Mortar,Retailer,90010044,Surface Stores,2
2025-06-01,PC,Personal Laptop,A4620110607,AQ Gen Y,United Kingdom,Brick & Mortar,Retailer,90021094,Coolblue,10
2025-01-06,P & A,Processors,A1118150202,AQ 5000 Series Electron 8 5900X Desktop Processor,France,Brick & Mortar,Direct,70011193,AltiQ Exclusive,31
2025-01-06,P & A,Graphic Card,A0418150106,AQ Mforce Gen X,Japan,Brick & Mortar,Retailer,90004062,Flawless Stores,4
2025-06-01,N & S,USB Flash Drives,A6720160103,AQ Pen Drive 2 IN 1,Spain,E-Commerce,-,90018114,Amazon,202
2025-01-06,P & A,Keyboard,A3018150201,AQ Master wireless x1,Portugal,Brick & Mortar,Retailer,90017054,Flawless Stores,27
2025-06-01,PC,Gaming Laptop,A5620110401,AQ Smash 1,France,E-Commerce,Retailer,90011192,Amazon,4 units
2025-06-01,P & A,Mouse,A2520150505,AQ Maxima Ms,United Kingdom,Brick & Mortar,Retailer,90021092,UniEuro,151
2025-06-01,PC,Gaming Laptop,A5419110205,AQ Gamer 2,USA,Brick & Mortar,Retailer,90022072,Path,10
2025-06-01,PC,Personal Laptop,A4218110204,AQ Digit,Italy,Brick & Mortar,Retailer,ZZZ7965,Euronics,2
2025-06-01,P & A,Processors,A1521150601,AQ Electron 3 3600 Desktop Processor,Columbia,Brick & Mortar,Retailer,90025209,Electricalsbea Stores,2
2025-06-01,N & S,External Solid State Drives,A6319160202,AQ Neuer SSD,Spain,Brick & Mortar,Retailer,90018112,Euronics,142
2025-06-01,PC,Business Laptop,A5119110308,AQ BZ Gen Y,Pakistan,Brick & Mortar,UNKNOWN,90005160,Nomad Stores,3
2025-06-01,P & A,Graphic Card,A0519150205,AQ Mforce Gen Y,France,Brick & Mortar,Retailer,90011186,Elite,36
2025-06-01,P & A,Batteries,A4021150404,AQ Mx NB,Philiphines,Brick & Mortar,Direct,70006157,AltiQ Exclusive,5
2025-06-01,P & A,Batteries,A3920150302,AQ LION x3,Germany,Brick & Mortar,Retailer,90012036,Billa,4 units
2025-06-01,P & A,Processors,A1219150301,AQ 5000 Series Ultron 8 5900X Desktop Processor,USA,Brick & Mortar,UNKNOWN,90022078,Costco,112
2025-06-01,PC,Personal Laptop,A4118110106,AQ Aspiron,Norway,Brick & Mortar,Retailer,90015145,Synthetic,120
2025-06-01,P & A,Keyboard,A3119150303,AQ Gamers,Newzealand,Brick & Mortar,Retailer,90009128,Propel,30
2025-06-01,P & A,Graphic Card,A0418150103,AQ Mforce Gen X,USA,Brick & Mortar,Retailer,90022072,Path,30 units
2025-06-01,P & A,Batteries,A3819150204,AQ LION x2,Newzealand,Brick & Mortar,Direct,70009133,AltiQ Exclusive,4
2025-06-01,P & A,Keyboard,A3220150402,AQ Lite,Spain,E-Commerce,Retailer,90018106,Flipkart,64
2025-01-06,P & A,Keyboard,A3018150202,AQ Master wireless x1,Portugal,Brick & Mortar,Retailer,90017058,Mbit,15
2025-06-01,PC,Personal Laptop,A4620110604,AQ Gen Y,India,Brick & Mortar,Retailer,90002005,Lotus,21 units
2025-06-01,PC,Personal Laptop,A4118110107,AQ Aspiron,Portugal,E-Commerce,Direct,70017060,Atliq e Store,2
2025-06-01,P & A,Keyboard,A3521150702,AQ Trigger,Portugal,Brick & Mortar,Retailer,90017052,Power,75
2025-06-01,P & A,Graphic Card,A0921150601,AQ Marquee P4,Canada,Brick & Mortar,Retailer,90023029,Staples,32
2025-06-01,P & A,MotherBoard,A1819150302,AQ MB Crossx 2,South Korea,Brick & Mortar,Distributor,80007196,Leader,20
2025-06-01,PC,Gaming Laptop,A5419110201,AQ Gamer 2,Norway,Brick & Mortar,Retailer,90015148,Boulanger,3
2025-06-01,PC,Personal Laptop,A4520110506,AQ Gen X,Canada,Brick & Mortar,Retailer,90023025,Premium Stores,7 units
2025-06-01,P & A,Keyboard,A2918150102,AQ Master wired x1,Poland,Brick & Mortar,Retailer,90016172,Power,32 units
2025-06-01,PC,Business Laptop,A5820110102,AQ BZ Allin1,Canada,Brick & Mortar,Retailer,90023028,walmart,7
2025-06-01,N & S,External Solid State Drives,A6219160103,AQ Digit SSD,Germany,Brick & Mortar,Direct,ZZZ8618,AltiQ Exclusive,120
2025-06-01,P & A,Graphic Card,A0418150103,AQ Mforce Gen X,Poland,Brick & Mortar,-,90016173,Expert,13
2025-06-01,PC,Gaming Laptop,A5621110405,AQ Smash 1,USA,Brick & Mortar,N/A,70022084,AltiQ Exclusive,6
2025-06-01,P & A,Mouse,A2821150801,AQ Lumina Ms,United Kingdom,Brick & Mortar,Retailer,ZZZ8177,Electricalsquipo Stores,46
2025-06-01,P & A,MotherBoard,A1618150104,AQ MB Elite,Philiphines,E-Commerce,Direct,70006158,Atliq e Store,17
2025-01-06,P & A,Mouse,A2218150201,AQ Master wireless x1 Ms,United Kingdom,Brick & Mortar,Retailer,90021092,UniEuro,263
